,Income,DebtRatio,CreditScore,EducationLevel,EmploymentType,Age,NumDependents,MaritalStatus,Region,LoanApproved
5109,61216.23814351235,0.5975934339975144,8502.290162794636,Low,Unemployed,32.15316293750251,2,Single,North,0
5110,52790.28087767638,0.3835246324234708,8492.772850765063,Low,Salaried,37.27294555135842,2,Single,South,0
5111,98090.72434174293,0.436253511169521,8453.210899725207,Medium,Unemployed,42.41035839285056,5,Divorced,South,0
5112,59401.58424372432,0.5280448382265515,8516.93713292185,Medium,Salaried,48.572522244013626,1,Divorced,South,1
5113,38936.40650607617,0.5060488750377156,8497.771361697589,High,Unemployed,43.2883455633997,5,Married,East,1
5114,57987.29683984613,0.10992158691592545,8497.649772495224,Low,Self-Employed,27.728333597418004,1,Married,South,1
5115,67790.38118456832,0.17346118230909147,8445.873592705533,Medium,Unemployed,48.4443154435696,0,Married,North,0
5116,85100.45919228786,0.19755433346874743,8532.009391124515,Medium,Unemployed,36.325964678624466,0,Single,West,0
5117,51158.21400091922,0.5534055334432593,8452.603235524113,Low,Self-Employed,45.24329115210934,4,Married,South,1
5118,36263.5803896454,0.36405013773542805,8580.82189503487,Medium,Self-Employed,24.25625511868432,1,Divorced,North,1
5119,72252.55517146472,0.42730157583209505,8441.037271508036,Medium,Salaried,45.783227439271336,5,Single,South,1
5120,39291.01941150523,0.5636124621372904,8538.110797176008,Medium,Self-Employed,49.701219315602756,2,Divorced,West,1
5121,53457.66837738772,0.3045893614384545,8404.590836272762,High,Self-Employed,34.88599300577486,4,Married,South,1
5122,56135.69271733509,0.5493341363912638,8387.0846638969,High,Unemployed,44.029779445964515,2,Divorced,East,1
5123,58955.498200498376,0.3653795647777358,8472.261645282928,Medium,Salaried,41.99016297011336,3,Single,East,1
5124,70337.46685611503,0.326308112664524,8387.014971359631,Low,Salaried,32.928629710667664,1,Single,South,0
5125,49745.48576570419,0.29982235843284405,8536.486157529038,High,Unemployed,49.531711078078224,1,Married,South,1
5126,55894.06121749859,0.6789668892954297,8498.909827044432,Medium,Unemployed,37.88198687589092,5,Divorced,East,0
5127,59785.944705759175,0.5631840464253873,8570.051531402558,High,Self-Employed,36.09307812707375,0,Married,West,1
5128,62243.96936278182,0.11211756446411764,8491.640330098737,Low,Salaried,45.993695511593,5,Married,South,0
5129,61467.40762061884,0.6744492919109211,8512.15751238333,High,Self-Employed,42.03800328488994,4,Married,South,1
5130,66540.0866283387,0.565263777836004,8486.590272662546,Medium,Self-Employed,46.73373721175319,0,Divorced,North,1
5131,72657.59264462606,0.18950482867255333,8456.303472801184,Medium,Unemployed,41.56211446067942,3,Divorced,East,0
5132,65889.51173476451,0.14580287524679028,8479.661282456314,Low,Self-Employed,44.16440852909668,0,Married,East,1
5133,66803.78285263828,0.284916456195672,8439.802373737912,Medium,Unemployed,39.33348288970979,5,Single,West,0
5134,36266.65249880283,0.474508917607637,8519.370929515311,Low,Self-Employed,33.384109708529984,2,Married,South,1
5135,60753.41548748521,0.46992801348968044,8484.607629169866,Low,Unemployed,32.8592769618188,3,Single,North,0
5136,67192.61322002413,0.2655100750895323,8494.987620505068,Low,Self-Employed,33.328246756015744,3,Married,West,1
5137,70934.11791855676,0.3674049871944507,8641.186513713945,Low,Self-Employed,34.86914084727012,3,Married,North,1
5138,49614.73838649309,0.22713409342824128,8479.847510557278,Low,Salaried,70.75575955059111,2,Single,East,0
5139,50114.41087667033,0.1303472111000425,8515.68793959699,Medium,Unemployed,45.49152399491844,2,Married,East,0
5140,51388.48987074602,0.4101822804561272,8497.293231172454,High,Unemployed,32.88220104884562,1,Married,South,1
5141,68046.20849837015,0.30819468055122284,8557.879712831818,Low,Unemployed,50.17821880200436,1,Divorced,South,0
5142,75508.21582386312,0.425729459378758,8511.922916663894,High,Salaried,58.80013545646209,2,Married,West,1
5143,53888.09839062598,0.6679043934822709,8486.428864440351,Low,Unemployed,34.82238854520804,0,Divorced,South,0
5144,73619.43470440574,0.18602218701719267,8614.625828689836,High,Unemployed,35.421651679818126,0,Married,North,1
5145,61852.19713746892,0.1011772109865732,8457.015767737737,Low,Unemployed,22.021563784608716,2,Single,West,0
5146,58135.71334256345,0.14612692796927512,8490.30804133778,Low,Salaried,37.19527961469945,5,Divorced,East,0
5147,56829.236552730465,0.3776249776609774,8545.824121671325,High,Self-Employed,48.02102914907953,1,Married,South,1
5148,71199.17046903235,0.5241592178813941,8459.093300687658,Low,Self-Employed,36.63735307967941,4,Divorced,North,1
5149,64883.66725180605,0.4484581619903134,8538.28060459677,Low,Unemployed,29.638688671227683,1,Single,West,0
5150,94137.38141471456,0.3969367644242482,8476.026425891538,Medium,Unemployed,25.1192466546555,3,Divorced,West,0
5151,47216.630355040135,0.3123778786554474,8550.161813057253,High,Self-Employed,43.11107771245111,5,Single,South,1
5152,67771.52553044964,0.2859845029189006,8548.850576142262,Low,Salaried,33.76867295210016,0,Divorced,South,0
5153,52061.98485282731,0.325771705062988,8495.495823600424,Medium,Unemployed,60.271699672453195,0,Divorced,East,0
5154,46960.695195170345,0.4669809724054428,8449.976337539856,Low,Unemployed,40.533448064402144,5,Married,West,0
5155,59836.992944475416,0.20065237351932172,8480.426217411785,Low,Self-Employed,32.22013027544002,0,Single,West,1
5156,62060.28719110554,0.5628172498327754,8499.259185376975,Low,Self-Employed,48.81423627849906,0,Divorced,West,1
5157,103772.6033259014,0.44515194405586617,8544.413560584751,High,Unemployed,60.40630484996855,0,Single,East,1
5158,57237.81276475197,0.2614938265668566,8516.029003880572,Low,Salaried,58.06933373131211,4,Married,East,0
5159,43047.31905772975,0.4006917776867702,8526.895377099892,Low,Unemployed,30.801891242102045,4,Divorced,East,0
5160,64095.160762415784,0.6776672126110999,8517.466445473925,Low,Self-Employed,27.350511033958462,4,Divorced,South,1
5161,28880.399436804477,0.11229491748711642,8542.310950751893,Medium,Salaried,27.054735491188765,5,Married,North,1
5162,58620.64826093601,0.2197135845407375,8489.979450873941,Medium,Self-Employed,46.99254397712472,5,Married,East,1
5163,60240.379234427404,0.3690281439419668,8508.2444980287,Medium,Unemployed,37.08372148456965,5,Single,East,0
5164,71919.00574417817,0.48306383306789685,8501.418753103317,Low,Self-Employed,33.14923466788123,0,Single,West,1
5165,74604.33374141771,0.22733695977129112,8478.102218222637,Medium,Self-Employed,48.24902224184847,3,Married,East,1
5166,52446.45571638423,0.6588423690257177,8550.585365394001,Low,Unemployed,31.202680780858856,4,Married,North,0
5167,57740.789780551,0.48554320745478524,8549.532098700975,Low,Unemployed,50.16224078501722,5,Single,North,0
5168,48508.187540839936,0.6264591693738583,8560.28944019915,High,Unemployed,29.960814637743624,3,Divorced,North,1
5169,43079.061677884594,0.2975907581501911,8461.815027203178,Medium,Salaried,36.52429623782643,1,Single,East,1
5170,64648.42169070952,0.5973723605839777,8517.540457553876,Medium,Salaried,53.87124783054869,4,Divorced,West,0
5171,40896.21677105101,0.32693153013966775,8554.618352220854,Medium,Self-Employed,41.24634908737885,2,Married,West,1
5172,53780.59649142205,0.25165106347672295,8575.144821162712,Low,Salaried,29.675284217333406,4,Married,South,0
5173,45072.39060151143,0.6469932034982758,8424.568420906322,High,Salaried,55.14851550860756,0,Single,East,1
5174,68245.2477943539,0.15533108540731275,8499.855690993021,Low,Unemployed,51.34883258218202,1,Single,South,0
5175,87021.45148899732,0.6657332776338425,8490.539188808285,Low,Salaried,54.38640165325378,1,Divorced,North,0
5176,40476.180257950036,0.3751091235205633,8579.54202847051,High,Salaried,22.914457910906222,0,Married,North,1
5177,32204.72275653647,0.695575284091517,8389.532509096367,Medium,Unemployed,42.99307299991473,3,Divorced,North,0
5178,58126.69671974899,0.42375679224101725,8447.634168631836,Low,Self-Employed,32.963264461120524,2,Married,North,0
5179,60235.46693936638,0.5544929032493818,8571.65163100482,Medium,Unemployed,33.94714397474584,5,Single,West,0
5180,63279.889601359464,0.10424260980280241,8476.514004739527,High,Unemployed,46.42598809183558,2,Married,South,1
5181,53305.19227148483,0.3980000919760991,8434.927006015349,Low,Salaried,22.49883804109207,5,Single,West,0
5182,56990.41051761852,0.5424720829708691,8575.601857076608,Low,Salaried,41.58372810751282,4,Single,North,0
5183,65512.656158109035,0.5696962119750694,8428.409265138727,Low,Self-Employed,55.33249886059488,1,Single,South,1
5184,75606.46338967259,0.19482914956095881,8551.101802782812,Low,Unemployed,41.450748914503855,0,Divorced,North,0
5185,30674.268445225756,0.3513825702296672,8421.987193524561,Medium,Self-Employed,50.93625689165244,5,Married,West,1
5186,54465.908414528065,0.35144317487160326,8427.873434496481,Low,Self-Employed,41.2043212579784,1,Divorced,North,1
5187,63207.13190911595,0.16218448509943353,8510.007066148979,Low,Self-Employed,31.47450344559222,4,Divorced,North,1
5188,46230.35843083896,0.36582730461488,8457.584547488479,Low,Salaried,59.29870783396307,2,Married,West,0
5189,85967.54447650949,0.5842557752176032,8513.61675333809,Low,Unemployed,38.07730921596556,0,Divorced,East,0
5190,50468.851796568946,0.2801084425713922,8590.10224541425,Low,Unemployed,27.404846780238483,5,Divorced,South,0
5191,59380.60969489076,0.35954471313632985,8492.249305461819,Low,Unemployed,26.125715687039598,2,Divorced,South,0
5192,68340.33145263436,0.6765752110372856,8581.389366019699,Medium,Self-Employed,38.14222570892826,4,Married,North,1
5193,51130.72816797158,0.11902484553493733,8516.214587716038,Low,Unemployed,48.7407322909681,5,Married,North,0
5194,32301.404282933745,0.45491306073721344,8547.793621221203,Low,Unemployed,39.891029203177844,2,Divorced,West,0
5195,53570.182096252,0.5460616550665774,8382.33835863566,Low,Unemployed,25.02692122787254,0,Single,East,0
5196,75441.60833890561,0.556529460418707,8531.815234817443,High,Unemployed,40.836881729377396,1,Single,North,0
5197,54946.57309822292,0.5295628149304266,8524.138179273295,Low,Self-Employed,50.909237168489575,3,Divorced,East,1
5198,47303.48547811532,0.5358708660810618,8481.996537400712,Low,Self-Employed,38.725525968296886,0,Divorced,West,1
5199,73885.08314254083,0.13540759940382993,8594.776545310762,Low,Self-Employed,54.56663893494665,1,Divorced,North,1
5200,55038.37655965421,0.42048197148179967,8475.33958078401,High,Self-Employed,31.64022342598309,5,Divorced,South,1
5201,52347.58779524674,0.5697814429943536,8419.556288907233,Low,Unemployed,48.97611728054334,5,Single,East,0
5202,62241.841344949644,0.15643902942239776,8539.097852187337,Medium,Salaried,44.84091573561595,2,Married,East,1
5203,71561.25314428181,0.10722995343212072,8428.816184378251,Low,Self-Employed,45.2820907394562,2,Single,South,1
5204,95725.70297598818,0.5887370989597949,8503.829340365692,Low,Self-Employed,44.45291558579706,0,Divorced,South,1
5205,72408.54161486134,0.5273766325398935,8566.993213145854,Low,Unemployed,36.7113556621035,5,Single,East,0
5206,77397.59949582517,0.34732385014866557,8524.92391573,Medium,Self-Employed,43.00195695212233,1,Married,South,1
5207,52410.50701518217,0.6642378595445031,8487.63059089799,Medium,Self-Employed,35.73065026363339,2,Married,East,1
5208,44611.97841045786,0.5599588567908828,8482.443687750756,Medium,Salaried,42.742442464994845,4,Married,West,0
5209,60934.970244286844,0.6807165649639464,8563.267131433198,High,Salaried,42.91987897323394,1,Married,East,1
5210,61607.54872889394,0.6575891557284803,8439.00425115545,Low,Self-Employed,37.668954502632715,1,Single,South,1
5211,43822.30887953104,0.3887761617875843,8538.7527536374,Low,Self-Employed,38.57647820685774,3,Single,North,1
5212,57370.58205143981,0.5528253871861396,8609.680438629885,Medium,Salaried,25.71391824585474,1,Single,North,0
5213,65989.76402578696,0.5015148332845834,8527.171837746037,Low,Self-Employed,40.52384019666822,4,Divorced,South,1
5214,65405.900925271206,0.5868671260554948,8488.09908104074,High,Salaried,45.9073091928858,2,Married,East,1
5215,67564.31780076408,0.5726130413505952,8491.99672982274,High,Unemployed,42.41507909734277,0,Single,East,1
5216,64364.470952061645,0.19193918201993604,8475.980981069275,Low,Unemployed,41.42777280019522,1,Single,East,0
5217,52394.87011094917,0.2402413190851278,8467.447746704349,Medium,Salaried,25.63814114555973,3,Married,South,1
5218,52291.49060026735,0.2594389463065404,8505.88878487297,Low,Salaried,43.82281174137339,1,Married,North,0
5219,42015.72903009186,0.5910991355302063,8533.974226699667,Low,Unemployed,27.703719852750506,3,Divorced,East,0
5220,86771.62558777642,0.5864450223575133,8580.53867461327,High,Self-Employed,32.486718351838164,0,Single,North,1
5221,60201.7554692894,0.3972012081636653,8402.173001270588,Low,Salaried,28.464050386931916,3,Divorced,North,0
5222,56627.20416307722,0.44849935555115267,8378.04767051242,Low,Unemployed,29.693109962106746,0,Married,West,0
5223,46068.11877821312,0.5961532917810399,8581.503971604676,Low,Unemployed,41.426646382497125,5,Married,West,0
5224,104034.86853491668,0.28755616040664594,8502.85683802917,Low,Salaried,26.462386851397728,1,Divorced,West,0
5225,43900.079516656566,0.130107266149818,8505.475438142743,Low,Salaried,27.67718018670805,1,Married,East,0
5226,53567.281115908896,0.38955786296750033,8525.064789431923,Medium,Unemployed,55.82262026163301,0,Married,East,0
5227,66237.55254429091,0.648230286309203,8490.657015909146,Medium,Salaried,58.665187928042165,3,Divorced,South,1
5228,69003.19448616417,0.5742809565760437,8598.757829448976,Medium,Unemployed,49.948183057122016,1,Married,North,0
5229,74368.98082823526,0.3199703818650914,8524.591435881164,Low,Salaried,37.00662154949246,1,Divorced,North,0
5230,87114.12761653894,0.13886281628970204,8477.619989129962,Low,Unemployed,51.39884108087529,0,Married,North,0
5231,67592.36483191069,0.48215170322950596,8482.090869748095,Low,Self-Employed,45.347977138960474,4,Married,East,1
5232,44159.53800049998,0.6006944775223121,8492.823448275656,High,Self-Employed,20.515808261079567,5,Single,South,1
5233,56145.82312317328,0.4989691398727831,8461.144709412625,Low,Unemployed,51.60008963760389,3,Married,East,0
5234,64617.485587708274,0.3550447988578118,8584.474368523568,Low,Self-Employed,27.48539605878684,2,Divorced,West,1
5235,91023.39062258735,0.1740121679074428,8506.19792030773,Low,Salaried,34.868787293360086,3,Divorced,North,0
5236,39032.917823635544,0.6464645464824129,8441.474969988569,Low,Self-Employed,43.02561070839362,0,Divorced,South,0
5237,78038.64757837841,0.2655749954520298,8520.260103211538,High,Self-Employed,42.942611003759026,3,Divorced,West,1
5238,62698.71554319625,0.2345722218957756,8571.95214922896,Low,Self-Employed,43.83327538206833,3,Married,East,1
5239,72567.45802844221,0.5895859993657925,8553.040818686117,Medium,Salaried,51.97257820143245,1,Divorced,South,1
5240,58470.07925046102,0.6887319632343142,8462.009475724595,High,Salaried,42.70478096773793,5,Divorced,East,1
5241,47363.51054810511,0.4960961552468562,8444.54643519307,High,Unemployed,41.582151315141545,2,Married,North,1
5242,71263.09169101997,0.4748862934147304,8571.366114258903,Low,Unemployed,55.3347724760714,3,Single,South,0
5243,69816.46540658432,0.29165852153263755,8418.784482109588,Low,Salaried,39.20472503564549,0,Married,East,0
5244,74580.85448609584,0.11224807041107761,8518.545877962637,Medium,Unemployed,38.84504657242233,1,Divorced,North,0
5245,59800.43046932047,0.21507871949362578,8471.573735160351,High,Salaried,44.481890813032756,2,Divorced,East,1
5246,51002.66965020226,0.45065826193394315,8565.682152293499,Medium,Unemployed,60.00350977297773,0,Divorced,North,0
5247,36618.195074642375,0.1907898770896273,8447.263288610113,Low,Salaried,33.11830284528999,2,Divorced,South,0
5248,72290.59902209109,0.6303014841587963,8460.176553011443,Low,Unemployed,22.83796300553294,4,Divorced,East,0
5249,66358.3422366598,0.2128868127117311,8530.851424843475,Low,Unemployed,39.898404618227524,2,Single,South,0
5250,45513.26050704061,0.41326267180714094,8539.775793213841,Low,Salaried,53.97035668601401,2,Single,North,0
5251,51921.39490055064,0.4072079474612769,8567.979840025231,Low,Salaried,45.84734101034676,4,Married,West,0
5252,52998.617820728396,0.4623673780777903,8523.64635683848,Medium,Salaried,34.85138398393989,4,Married,East,1
5253,37755.23352026373,0.29646044183082343,8517.474230380634,Medium,Unemployed,40.06668788213067,5,Married,North,0
5254,47734.764050923,0.6241205206391892,8552.455806964694,Low,Salaried,30.169203612732577,5,Divorced,East,0
5255,42992.54464790469,0.36658092158504174,8431.469536097211,Low,Unemployed,22.1746113511131,0,Single,South,0
