,Annual_Income,Credit_Score,Employment_Length,Age,Loan_Term,Loan_Purpose,Employment_Status,Loan_Categories,Region,Marital_Status,Approval_Probability
850,38049.177286611295,575.5331160223776,5.193509111778985,66,28,Personal,Self-employed,Large,East,Single,0.3915419282366469
851,119995.25644790134,506.2305019909911,12.219035388725548,18,1,Personal,Self-employed,Large,East,Divorced,0.6018284500305245
852,55188.67117147029,644.2221183885645,0.8166709070612677,58,3,Car,Unemployed,Small,West,Divorced,0.39397603868313846
853,137766.51473288564,736.4751584612779,19.38917133641415,49,23,Personal,Employed,Small,South,Divorced,0.9152707991710404
854,54616.75685784086,454.32461878590294,18.37346345155929,20,15,Car,Self-employed,Medium,East,Single,0.4851272107684904
855,52882.526479639986,606.2391114052444,7.615351443154397,77,1,Personal,Self-employed,Medium,East,Married,0.649377768435535
856,34385.960141771386,689.8007189476948,10.30844896013826,80,23,Home,Self-employed,Medium,West,Single,0.4692777469854732
857,86648.03341319991,373.9370955596537,9.32238838535518,49,26,Car,Employed,Medium,North,Married,0.2821915601899006
858,97780.93599151396,747.7367982731968,17.643995572349397,59,30,Home,Unemployed,Large,South,Married,0.2822376852996887
859,37885.03673140228,633.3602799191352,13.77203752632222,22,26,Home,Unemployed,Small,South,Single,0.22094858068018558
860,123063.31400340128,822.2455904125085,5.562224948487129,74,29,Car,Self-employed,Medium,West,Divorced,0.8245944929304104
861,84394.66016976332,486.7409055218813,8.936825089305938,60,16,Car,Unemployed,Small,South,Single,0.4450515766400071
862,92926.8323193096,359.48026828545926,8.579319513735275,54,17,Car,Self-employed,Medium,East,Married,0.37082896704564927
863,82891.52963258738,578.575660570309,19.186703365678373,29,9,Personal,Self-employed,Small,South,Single,0.7686456683297674
864,78091.56730503912,347.1959244401914,3.506218210292793,31,5,Personal,Employed,Medium,West,Single,0.3540856054147259
865,97156.83975698614,833.2395878282038,1.7915267458885809,61,29,Home,Employed,Small,North,Married,0.7301872195715711
866,48628.8295116855,321.27672704145533,17.612376643233805,68,6,Car,Self-employed,Medium,West,Single,0.2780116267588635
867,51831.37565943253,714.4271456090194,17.93371979011742,26,15,Home,Employed,Large,South,Divorced,0.42219105272485896
868,133414.27452162208,588.8063189782342,17.434781758243293,77,28,Personal,Employed,Medium,West,Divorced,0.7369920578094831
869,143533.85545603593,502.7413588740588,10.219538312511126,24,9,Home,Employed,Small,West,Divorced,0.7905233159309876
870,74797.11795357036,336.21319047976004,13.19488856538921,33,27,Home,Unemployed,Medium,South,Married,0.20441005560454642
871,62489.36077722645,642.1918082954843,11.267260951219678,45,3,Car,Unemployed,Large,North,Single,0.18958747883873306
872,107279.94518868189,621.8711811650254,1.3889565210880184,77,19,Car,Employed,Large,East,Single,0.4440790627258206
873,79048.10053177156,454.48580018717985,11.91669793801445,24,21,Home,Unemployed,Medium,West,Divorced,0.2249371882303099
874,33046.362679241385,800.6219357756717,0.27228294512201767,31,13,Personal,Self-employed,Small,North,Married,0.6720795628254279
875,48738.31168394284,467.26050403856027,6.499748191141723,49,13,Home,Self-employed,Small,North,Divorced,0.5325349587615478
876,115916.6674616877,547.3489758256584,18.645851517463342,25,23,Personal,Employed,Small,West,Divorced,0.7580661255264186
877,109070.87302921816,599.0693507552606,6.080905392716152,44,3,Home,Employed,Small,South,Divorced,0.7721397322327438
878,33251.519100418016,355.12753299695737,18.79653285288496,70,20,Home,Unemployed,Large,South,Divorced,0.06097358095829756
879,56636.659431953936,812.6889455674977,5.002679142984885,67,14,Car,Employed,Large,West,Married,0.37595800017131276
880,57728.97559056857,505.9948838480726,6.291244809230649,76,2,Home,Employed,Medium,South,Married,0.25423555412939886
881,110627.12923184742,344.428567630889,12.56814992877107,74,25,Personal,Self-employed,Small,South,Divorced,0.7665320014608826
882,32365.2645305237,513.0101455214315,15.232539455785897,20,10,Home,Self-employed,Medium,North,Married,0.2846078298630723
883,42493.02983814886,630.1114009009194,10.02775536009768,44,9,Home,Unemployed,Large,East,Divorced,0.1277009753252362
884,125989.93024478272,582.5089695017313,17.642313743883108,47,13,Personal,Unemployed,Medium,East,Divorced,0.46901033958266114
885,51425.35944652004,681.9980857205007,0.804808432212385,51,11,Home,Unemployed,Medium,South,Divorced,0.2949456514205989
886,108329.53294222496,330.51616813735086,18.44389677268741,43,2,Home,Employed,Small,South,Divorced,0.5735115561231584
887,58581.93372560718,456.4973356496309,3.9261559979081606,75,16,Home,Employed,Large,West,Single,0.2631784943527665
888,41932.96713112142,750.5768172620562,17.684774901693117,54,5,Home,Employed,Large,South,Single,0.38615711181355616
889,59180.66291993449,343.94152828524847,8.01726358972761,57,1,Personal,Employed,Medium,West,Divorced,0.2714762961945228
890,116672.0318226791,770.5172750827767,16.655141117420754,68,8,Personal,Self-employed,Large,East,Divorced,0.742865531036487
891,132683.57617275428,350.54285064240844,13.433310996073901,39,22,Personal,Unemployed,Small,North,Divorced,0.41201075029656625
892,129626.38374803899,758.9498181904329,3.518832649565242,49,16,Personal,Unemployed,Medium,West,Single,0.6475446108782734
893,77662.02355421458,498.4336205932997,18.36095139762897,58,14,Home,Self-employed,Large,North,Single,0.379666420076226
894,110170.21638847754,636.7149847914687,4.910347809769194,19,26,Personal,Self-employed,Small,East,Divorced,0.8686963217848431
895,54598.11544989852,384.087913606399,4.882802373899981,64,26,Home,Employed,Large,North,Single,0.23829189975467494
896,65177.72763132159,336.3927969488495,16.283577932747612,25,2,Car,Unemployed,Small,East,Single,0.24435783552808069
897,137560.29822253436,418.76601221107427,2.1174651114504206,59,18,Home,Unemployed,Medium,North,Single,0.39821466678980133
898,31560.230821288325,370.31959984978255,4.440718127409207,24,26,Home,Self-employed,Small,North,Married,0.4052444763285982
899,40261.02370253617,471.8232437237975,10.073551468421247,36,21,Personal,Unemployed,Large,South,Divorced,0.12124490088753312
900,54946.350617523276,582.9107855810611,16.609540573732488,50,7,Personal,Self-employed,Medium,East,Single,0.690958621565102
901,33183.864464858365,623.8177049607552,2.9496794947453497,71,25,Personal,Unemployed,Large,West,Single,0.13644961595041114
902,51772.25221077568,734.4274590588586,10.953364690246927,19,25,Car,Self-employed,Medium,East,Married,0.5631242000294336
903,99964.98731636305,660.9319412865973,14.224811836058791,20,12,Home,Employed,Large,South,Married,0.47884767171350695
904,80570.94607109975,634.8170788212541,17.211904494319025,45,15,Car,Unemployed,Medium,West,Married,0.2538051421462722
905,137120.60532923698,526.4801151171761,18.711311204044392,31,27,Home,Employed,Medium,South,Married,0.6245620645360429
906,128093.2274086129,560.5946392280763,15.692798289378649,32,22,Home,Self-employed,Small,East,Married,0.8322241549197055
907,71018.08220374511,527.9864561645996,13.056567964440038,38,2,Car,Unemployed,Medium,East,Married,0.166732430542173
908,61130.8120117551,763.1913165337608,8.672401706255318,31,22,Car,Unemployed,Medium,South,Married,0.3973557287064495
909,75563.08898007203,426.5002489016199,2.2422030837683926,76,17,Home,Employed,Small,West,Divorced,0.5241809939241094
910,100835.39310177694,303.14651234808053,14.194743850510426,57,27,Car,Employed,Medium,East,Married,0.41144069373678505
911,62167.63689874515,658.2259434744316,19.85474608950974,35,11,Personal,Self-employed,Large,South,Single,0.525863269553987
912,104897.86894189609,411.35420100135724,14.735211894641997,71,29,Home,Employed,Small,East,Single,0.5608578494992319
913,79129.39826294885,789.5633249703951,0.3342218747545256,66,2,Personal,Unemployed,Small,South,Single,0.5821653475541341
914,96245.66170223763,772.4754813386609,9.925199560836775,56,28,Car,Unemployed,Medium,East,Single,0.38836225333277763
915,82335.18349623801,342.20005456051325,12.292932649658077,37,19,Personal,Unemployed,Small,East,Married,0.40444146587255825
916,65335.891145030124,358.51362297774256,13.79348402205686,18,5,Car,Unemployed,Large,North,Divorced,0.1320780110855359
917,143814.3968354588,572.3443757356665,14.394516712014171,26,26,Personal,Employed,Medium,West,Divorced,0.7744114609474324
918,121632.6952991713,635.0724645231451,11.16216882433048,26,17,Car,Employed,Medium,East,Married,0.7281669416935422
919,46813.58109197431,451.1995856152324,4.467206654684805,60,16,Home,Self-employed,Medium,West,Divorced,0.5366110760251345
920,134216.15710774955,694.2387441846539,18.844013229530933,68,28,Home,Employed,Large,South,Married,0.7430818742769189
921,88491.74378994164,627.2038115053793,13.933329353273239,55,26,Home,Self-employed,Large,North,Single,0.5233629372390741
922,137346.26722729098,478.65326036170507,4.736800737388189,56,13,Home,Employed,Large,South,Married,0.36431040029880635
923,125982.63071367782,313.95431842327355,6.446436645405457,46,30,Car,Employed,Small,West,Divorced,0.6202340568075686
924,81025.62053630801,712.5826547141847,18.438553412607394,32,13,Personal,Unemployed,Small,South,Divorced,0.5812005491561194
925,32696.316998414088,418.11451620379546,17.749703734146717,37,13,Home,Employed,Medium,South,Divorced,0.2188282782376436
926,62241.28312619353,758.9605589044456,8.102928767161792,55,5,Car,Self-employed,Medium,South,Married,0.5986597585656681
927,94996.10575930403,531.1596430298404,0.7661444398290196,58,5,Car,Unemployed,Medium,West,Married,0.36152668699224433
928,106017.38637913768,617.392593447471,0.9699473778787637,47,20,Home,Employed,Small,East,Married,0.6170026218440184
929,60946.52225198427,780.1218017249511,5.678365818367781,64,19,Home,Unemployed,Large,South,Divorced,0.3279910722125499
930,46722.72888873889,774.9926505059743,12.58244438677999,43,7,Car,Unemployed,Large,West,Divorced,0.2682135514287133
931,130191.6284159159,504.3357663839653,11.683892706691237,71,11,Personal,Unemployed,Medium,North,Divorced,0.49044426137777164
932,148128.26168442625,414.8888909931637,12.676555738878854,72,23,Car,Self-employed,Large,North,Single,0.6371745081228763
933,93082.8218763223,726.330342750727,14.345659438642134,23,1,Home,Self-employed,Small,West,Married,0.7633632576231635
934,50601.51430179642,538.1941119811721,0.38064507185476826,56,7,Home,Employed,Large,South,Married,0.2963693097792722
935,62676.87918232427,405.6230964574522,2.1017119034488574,34,3,Home,Unemployed,Medium,East,Divorced,0.2116459183470348
936,32206.88118569601,797.4339382744326,7.189669036544252,23,13,Personal,Employed,Medium,North,Divorced,0.5336309809439728
937,139715.8567872599,408.9573068325981,3.097199950431635,45,3,Personal,Self-employed,Large,East,Divorced,0.5949622581706494
938,44130.12994681694,314.1939425051771,1.506400850891083,26,6,Personal,Unemployed,Medium,West,Divorced,0.08868626073167855
939,99181.97706171042,311.15398557208096,12.819287919946639,44,22,Car,Self-employed,Medium,North,Single,0.45274441125102327
940,62886.62648246472,642.2734460498453,16.30672954982198,52,27,Car,Unemployed,Small,South,Divorced,0.3563343328958462
941,96501.36030189521,663.9212833946417,15.052533148685649,63,29,Personal,Unemployed,Small,North,Divorced,0.6445666195565556
942,108170.4466022237,471.0729377813412,16.340795572183584,23,15,Personal,Unemployed,Large,South,Divorced,0.27197267107925527
943,129569.0164448642,476.00604408588487,13.317130881157544,21,4,Home,Employed,Medium,East,Married,0.6535758779646896
944,54770.55261127238,486.72165328296853,14.706906436284044,33,5,Home,Self-employed,Large,North,Married,0.4057354120215363
945,31319.499439017658,674.0872007173832,5.435575484166026,40,3,Car,Self-employed,Small,West,Divorced,0.5987485967516738
946,46426.275608256874,331.9735850647557,19.860160725683286,65,19,Personal,Self-employed,Small,North,Married,0.5531682947886801
947,138002.2370217726,811.0139939802291,3.663313089877742,40,25,Personal,Unemployed,Small,South,Single,0.7776707214764856
948,134866.80930750183,422.38657429759553,4.28987748778765,46,21,Car,Employed,Large,East,Single,0.374340936925468
949,101689.572260437,849.8202628831507,5.778436636316937,58,16,Personal,Employed,Small,West,Single,0.8214897200435778
950,102062.0232520384,394.3374815829528,19.506648602131577,21,17,Home,Employed,Medium,South,Single,0.37800461217974723
951,109804.40094555066,724.3505515218076,19.765771787078123,79,9,Personal,Employed,Small,South,Married,0.8568296793186766
952,51044.55343481395,422.8768997112938,15.89787499412995,57,26,Car,Unemployed,Large,West,Married,0.11135916176085385
953,139729.43351099518,344.4657409037897,12.581151971192675,73,22,Car,Unemployed,Small,West,Divorced,0.32844756647510176
954,80252.46298704877,781.2133283928569,10.401251503692269,57,9,Personal,Employed,Large,East,Single,0.5679920687489721
955,75976.62338993969,772.3131925549906,19.412416913736912,79,14,Car,Employed,Medium,South,Single,0.4318539784796703
956,92270.1246339405,521.9637158472807,13.91245605716495,41,27,Home,Self-employed,Small,South,Married,0.657978183792145
957,35635.91601300661,686.3178783972347,18.894602566520604,23,23,Home,Unemployed,Large,East,Single,0.1769735420411111
958,49954.00425072953,606.3862629761544,6.331015989552478,57,11,Home,Employed,Medium,North,Married,0.2707589444762546
959,118564.03397116445,769.1258625205618,6.675495845391312,23,26,Personal,Unemployed,Medium,West,Married,0.5187302993899564
960,39935.840151015174,473.2807831252599,17.09449188236871,75,10,Car,Self-employed,Small,East,Single,0.4071286453621187
961,102378.25313596659,588.0198199994419,2.9970984117058874,31,23,Home,Employed,Medium,West,Divorced,0.4537603355599867
962,59441.89316175851,566.9548041625028,18.918557225921514,31,5,Car,Unemployed,Medium,East,Married,0.14813748483527048
963,76715.47368503718,494.6482044412723,10.14948709326815,67,23,Car,Unemployed,Large,East,Married,0.15069438453234593
964,64643.24841248398,790.3002855060047,18.528277571673954,62,26,Car,Unemployed,Large,South,Single,0.17186870161535356
965,72680.7259757939,391.2328585643945,6.735855774516262,64,4,Home,Unemployed,Large,West,Married,0.1184915785253701
966,116285.50862210945,382.22975173638287,14.31917808278794,52,11,Car,Unemployed,Small,East,Divorced,0.3886945670390375
967,65654.605874781,617.3002444275132,9.657502439453793,23,27,Home,Unemployed,Medium,South,Single,0.29863031740647705
968,97968.55683562766,661.6218264917181,12.53607260490946,40,6,Home,Self-employed,Small,East,Married,0.8359682664582911
969,87126.04826389196,407.04058987851084,10.087449862783044,79,2,Home,Unemployed,Small,West,Single,0.25001096227458347
970,109640.53984351778,514.8945932400433,19.342312347427228,37,30,Personal,Self-employed,Large,East,Divorced,0.5421837318862385
971,142419.56871897096,820.610113638309,13.842107956278344,34,26,Car,Self-employed,Medium,South,Single,0.8192343969252174
972,117908.65166523003,435.6395824798707,5.026379372526309,37,3,Personal,Unemployed,Small,South,Divorced,0.5689896507355763
973,55792.84543089081,667.5983861645667,18.19353843810169,65,18,Personal,Employed,Small,North,Single,0.6400708861340989
974,33741.976207354164,707.0821665336749,5.880594763102087,23,29,Personal,Unemployed,Small,West,Divorced,0.3484537937999271
975,61471.68531597901,546.4707847058378,7.432101986017125,57,26,Personal,Self-employed,Small,North,Single,0.6153075287025278
976,101409.35168403058,815.6392927177707,2.0424739604042674,78,18,Home,Unemployed,Large,South,Single,0.412868134373352
